source_file,component_name,component_type,start_line,end_line,cyclomatic_complexity,complexity_rank,normalized_complexity,total_tests,affected_tests,affected_test_ratio,coverage_percentage,coverage_gap,associated_test_duration,normalized_test_cost,qa_resource_priority_score,qa_priority,data_source,derivation_status
src/commerce_platform/inventory/segment_002.py,process_7_2,function,337,405,32,E,1.0,540,8,0.014815,0.402439,0.597561,0.043992,1.313183,0.670934,High QA Priority,radon+lizard,complete
src/commerce_platform/inventory/segment_002.py,process_8_1,function,519,587,32,E,1.0,540,8,0.014815,0.402439,0.597561,0.043992,1.313183,0.670934,High QA Priority,radon+lizard,complete
src/commerce_platform/inventory/segment_002.py,process_6_2,function,101,149,22,D,0.6875,540,8,0.014815,0.402439,0.597561,0.043992,1.313183,0.561559,High QA Priority,radon+lizard,complete
src/commerce_platform/inventory/segment_002.py,process_7_1,function,283,331,22,D,0.6875,540,8,0.014815,0.402439,0.597561,0.043992,1.313183,0.561559,High QA Priority,radon+lizard,complete
src/commerce_platform/inventory/segment_002.py,process_8_0,function,465,513,22,D,0.6875,540,8,0.014815,0.402439,0.597561,0.043992,1.313183,0.561559,High QA Priority,radon+lizard,complete
src/commerce_platform/inventory/segment_002.py,process_8_4,function,647,695,22,D,0.6875,540,8,0.014815,0.402439,0.597561,0.043992,1.313183,0.561559,High QA Priority,radon+lizard,complete
src/commerce_platform/inventory/segment_002.py,process_6_1,function,67,95,12,C,0.375,540,8,0.014815,0.402439,0.597561,0.043992,1.313183,0.452184,Medium QA Priority,radon+lizard,complete
src/commerce_platform/inventory/segment_002.py,process_7_0,function,249,277,12,C,0.375,540,8,0.014815,0.402439,0.597561,0.043992,1.313183,0.452184,Medium QA Priority,radon+lizard,complete
src/commerce_platform/inventory/segment_002.py,process_7_4,function,431,459,12,C,0.375,540,8,0.014815,0.402439,0.597561,0.043992,1.313183,0.452184,Medium QA Priority,radon+lizard,complete
src/commerce_platform/inventory/segment_002.py,process_8_3,function,613,641,12,C,0.375,540,8,0.014815,0.402439,0.597561,0.043992,1.313183,0.452184,Medium QA Priority,radon+lizard,complete
src/commerce_platform/inventory/segment_002.py,process_6_0,function,47,61,5,A,0.15625,540,8,0.014815,0.402439,0.597561,0.043992,1.313183,0.375622,Medium QA Priority,radon+lizard,complete
src/commerce_platform/inventory/segment_002.py,process_6_4,function,229,243,5,A,0.15625,540,8,0.014815,0.402439,0.597561,0.043992,1.313183,0.375622,Medium QA Priority,radon+lizard,complete
src/commerce_platform/inventory/segment_002.py,process_7_3,function,411,425,5,A,0.15625,540,8,0.014815,0.402439,0.597561,0.043992,1.313183,0.375622,Medium QA Priority,radon+lizard,complete
src/commerce_platform/inventory/segment_002.py,process_8_2,function,593,607,5,A,0.15625,540,8,0.014815,0.402439,0.597561,0.043992,1.313183,0.375622,Medium QA Priority,radon+lizard,complete
src/commerce_platform/inventory/segment_002.py,InventoryContext,class,11,14,3,A,0.09375,540,8,0.014815,0.402439,0.597561,0.043992,1.313183,0.353747,Medium QA Priority,radon,complete
src/commerce_platform/inventory/segment_002.py,__init__,function,12,14,2,A,0.0625,540,8,0.014815,0.402439,0.597561,0.043992,1.313183,0.342809,Medium QA Priority,radon+lizard,complete
src/commerce_platform/inventory/segment_002.py,InventoryService6,class,17,25,2,A,0.0625,540,8,0.014815,0.402439,0.597561,0.043992,1.313183,0.342809,Medium QA Priority,radon,complete
src/commerce_platform/inventory/segment_002.py,InventoryService7,class,27,35,2,A,0.0625,540,8,0.014815,0.402439,0.597561,0.043992,1.313183,0.342809,Medium QA Priority,radon,complete
src/commerce_platform/inventory/segment_002.py,InventoryService8,class,37,45,2,A,0.0625,540,8,0.014815,0.402439,0.597561,0.043992,1.313183,0.342809,Medium QA Priority,radon,complete
src/commerce_platform/inventory/segment_002.py,InventoryError,class,7,8,1,A,0.03125,540,8,0.014815,0.402439,0.597561,0.043992,1.313183,0.331872,Medium QA Priority,radon,complete
src/commerce_platform/inventory/segment_002.py,__init__,function,20,22,1,A,0.03125,540,8,0.014815,0.402439,0.597561,0.043992,1.313183,0.331872,Medium QA Priority,radon+lizard,complete
src/commerce_platform/inventory/segment_002.py,health_check,function,24,25,1,A,0.03125,540,8,0.014815,0.402439,0.597561,0.043992,1.313183,0.331872,Medium QA Priority,radon+lizard,complete
src/commerce_platform/inventory/segment_002.py,__init__,function,30,32,1,A,0.03125,540,8,0.014815,0.402439,0.597561,0.043992,1.313183,0.331872,Medium QA Priority,radon+lizard,complete
src/commerce_platform/inventory/segment_002.py,health_check,function,34,35,1,A,0.03125,540,8,0.014815,0.402439,0.597561,0.043992,1.313183,0.331872,Medium QA Priority,radon+lizard,complete
src/commerce_platform/inventory/segment_002.py,__init__,function,40,42,1,A,0.03125,540,8,0.014815,0.402439,0.597561,0.043992,1.313183,0.331872,Medium QA Priority,radon+lizard,complete
src/commerce_platform/inventory/segment_002.py,health_check,function,44,45,1,A,0.03125,540,8,0.014815,0.402439,0.597561,0.043992,1.313183,0.331872,Medium QA Priority,radon+lizard,complete
src/commerce_platform/inventory/segment_003.py,process_9_3,function,155,223,32,E,1.0,540,8,0.014815,0.402439,0.597561,0.017149,0.511909,0.550743,High QA Priority,radon+lizard,complete
src/commerce_platform/inventory/segment_003.py,process_10_2,function,337,405,32,E,1.0,540,8,0.014815,0.402439,0.597561,0.017149,0.511909,0.550743,High QA Priority,radon+lizard,complete
src/commerce_platform/inventory/segment_003.py,process_11_1,function,519,587,32,E,1.0,540,8,0.014815,0.402439,0.597561,0.017149,0.511909,0.550743,High QA Priority,radon+lizard,complete
src/commerce_platform/inventory/segment_003.py,process_9_2,function,101,149,22,D,0.6875,540,8,0.014815,0.402439,0.597561,0.017149,0.511909,0.441368,Medium QA Priority,radon+lizard,complete
src/commerce_platform/inventory/segment_003.py,process_10_1,function,283,331,22,D,0.6875,540,8,0.014815,0.402439,0.597561,0.017149,0.511909,0.441368,Medium QA Priority,radon+lizard,complete
src/commerce_platform/inventory/segment_003.py,process_11_0,function,465,513,22,D,0.6875,540,8,0.014815,0.402439,0.597561,0.017149,0.511909,0.441368,Medium QA Priority,radon+lizard,complete
src/commerce_platform/inventory/segment_003.py,process_11_4,function,647,695,22,D,0.6875,540,8,0.014815,0.402439,0.597561,0.017149,0.511909,0.441368,Medium QA Priority,radon+lizard,complete
src/commerce_platform/inventory/segment_003.py,process_9_1,function,67,95,12,C,0.375,540,8,0.014815,0.402439,0.597561,0.017149,0.511909,0.331993,Medium QA Priority,radon+lizard,complete
src/commerce_platform/inventory/segment_003.py,process_10_0,function,249,277,12,C,0.375,540,8,0.014815,0.402439,0.597561,0.017149,0.511909,0.331993,Medium QA Priority,radon+lizard,complete
src/commerce_platform/inventory/segment_003.py,process_10_4,function,431,459,12,C,0.375,540,8,0.014815,0.402439,0.597561,0.017149,0.511909,0.331993,Medium QA Priority,radon+lizard,complete
src/commerce_platform/inventory/segment_003.py,process_11_3,function,613,641,12,C,0.375,540,8,0.014815,0.402439,0.597561,0.017149,0.511909,0.331993,Medium QA Priority,radon+lizard,complete
src/commerce_platform/inventory/segment_003.py,process_9_0,function,47,61,5,A,0.15625,540,8,0.014815,0.402439,0.597561,0.017149,0.511909,0.25543,Medium QA Priority,radon+lizard,complete
src/commerce_platform/inventory/segment_003.py,process_9_4,function,229,243,5,A,0.15625,540,8,0.014815,0.402439,0.597561,0.017149,0.511909,0.25543,Medium QA Priority,radon+lizard,complete
src/commerce_platform/inventory/segment_003.py,process_10_3,function,411,425,5,A,0.15625,540,8,0.014815,0.402439,0.597561,0.017149,0.511909,0.25543,Medium QA Priority,radon+lizard,complete
src/commerce_platform/inventory/segment_003.py,process_11_2,function,593,607,5,A,0.15625,540,8,0.014815,0.402439,0.597561,0.017149,0.511909,0.25543,Medium QA Priority,radon+lizard,complete
src/commerce_platform/inventory/segment_003.py,InventoryContext,class,11,14,3,A,0.09375,540,8,0.014815,0.402439,0.597561,0.017149,0.511909,0.233555,Low QA Priority,radon,complete
src/commerce_platform/inventory/segment_003.py,__init__,function,12,14,2,A,0.0625,540,8,0.014815,0.402439,0.597561,0.017149,0.511909,0.222618,Low QA Priority,radon+lizard,complete
src/commerce_platform/inventory/segment_003.py,InventoryService9,class,17,25,2,A,0.0625,540,8,0.014815,0.402439,0.597561,0.017149,0.511909,0.222618,Low QA Priority,radon,complete
src/commerce_platform/inventory/segment_003.py,InventoryService10,class,27,35,2,A,0.0625,540,8,0.014815,0.402439,0.597561,0.017149,0.511909,0.222618,Low QA Priority,radon,complete
src/commerce_platform/inventory/segment_003.py,InventoryService11,class,37,45,2,A,0.0625,540,8,0.014815,0.402439,0.597561,0.017149,0.511909,0.222618,Low QA Priority,radon,complete
src/commerce_platform/inventory/segment_003.py,InventoryError,class,7,8,1,A,0.03125,540,8,0.014815,0.402439,0.597561,0.017149,0.511909,0.21168,Low QA Priority,radon,complete
src/commerce_platform/inventory/segment_003.py,__init__,function,20,22,1,A,0.03125,540,8,0.014815,0.402439,0.597561,0.017149,0.511909,0.21168,Low QA Priority,radon+lizard,complete
src/commerce_platform/inventory/segment_003.py,health_check,function,24,25,1,A,0.03125,540,8,0.014815,0.402439,0.597561,0.017149,0.511909,0.21168,Low QA Priority,radon+lizard,complete
src/commerce_platform/inventory/segment_003.py,__init__,function,30,32,1,A,0.03125,540,8,0.014815,0.402439,0.597561,0.017149,0.511909,0.21168,Low QA Priority,radon+lizard,complete
src/commerce_platform/inventory/segment_003.py,health_check,function,34,35,1,A,0.03125,540,8,0.014815,0.402439,0.597561,0.017149,0.511909,0.21168,Low QA Priority,radon+lizard,complete
src/commerce_platform/inventory/segment_003.py,__init__,function,40,42,1,A,0.03125,540,8,0.014815,0.402439,0.597561,0.017149,0.511909,0.21168,Low QA Priority,radon+lizard,complete
src/commerce_platform/inventory/segment_003.py,health_check,function,44,45,1,A,0.03125,540,8,0.014815,0.402439,0.597561,0.017149,0.511909,0.21168,Low QA Priority,radon+lizard,complete
src/commerce_platform/inventory/segment_004.py,process_12_3,function,155,223,32,E,1.0,540,8,0.014815,0.402439,0.597561,0.010492,0.31318,0.520934,High QA Priority,radon+lizard,complete
src/commerce_platform/inventory/segment_004.py,process_13_2,function,337,405,32,E,1.0,540,8,0.014815,0.402439,0.597561,0.010492,0.31318,0.520934,High QA Priority,radon+lizard,complete
src/commerce_platform/inventory/segment_004.py,process_14_1,function,519,587,32,E,1.0,540,8,0.014815,0.402439,0.597561,0.010492,0.31318,0.520934,High QA Priority,radon+lizard,complete
src/commerce_platform/inventory/segment_004.py,process_12_2,function,101,149,22,D,0.6875,540,8,0.014815,0.402439,0.597561,0.010492,0.31318,0.411559,Medium QA Priority,radon+lizard,complete
src/commerce_platform/inventory/segment_004.py,process_13_1,function,283,331,22,D,0.6875,540,8,0.014815,0.402439,0.597561,0.010492,0.31318,0.411559,Medium QA Priority,radon+lizard,complete
src/commerce_platform/inventory/segment_004.py,process_14_0,function,465,513,22,D,0.6875,540,8,0.014815,0.402439,0.597561,0.010492,0.31318,0.411559,Medium QA Priority,radon+lizard,complete
src/commerce_platform/inventory/segment_004.py,process_14_4,function,647,695,22,D,0.6875,540,8,0.014815,0.402439,0.597561,0.010492,0.31318,0.411559,Medium QA Priority,radon+lizard,complete
src/commerce_platform/inventory/segment_004.py,process_12_1,function,67,95,12,C,0.375,540,8,0.014815,0.402439,0.597561,0.010492,0.31318,0.302184,Medium QA Priority,radon+lizard,complete
src/commerce_platform/inventory/segment_004.py,process_13_0,function,249,277,12,C,0.375,540,8,0.014815,0.402439,0.597561,0.010492,0.31318,0.302184,Medium QA Priority,radon+lizard,complete
src/commerce_platform/inventory/segment_004.py,process_13_4,function,431,459,12,C,0.375,540,8,0.014815,0.402439,0.597561,0.010492,0.31318,0.302184,Medium QA Priority,radon+lizard,complete
src/commerce_platform/inventory/segment_004.py,process_14_3,function,613,641,12,C,0.375,540,8,0.014815,0.402439,0.597561,0.010492,0.31318,0.302184,Medium QA Priority,radon+lizard,complete
src/commerce_platform/inventory/segment_004.py,process_12_0,function,47,61,5,A,0.15625,540,8,0.014815,0.402439,0.597561,0.010492,0.31318,0.225621,Low QA Priority,radon+lizard,complete
src/commerce_platform/inventory/segment_004.py,process_12_4,function,229,243,5,A,0.15625,540,8,0.014815,0.402439,0.597561,0.010492,0.31318,0.225621,Low QA Priority,radon+lizard,complete
src/commerce_platform/inventory/segment_004.py,process_13_3,function,411,425,5,A,0.15625,540,8,0.014815,0.402439,0.597561,0.010492,0.31318,0.225621,Low QA Priority,radon+lizard,complete
src/commerce_platform/inventory/segment_004.py,process_14_2,function,593,607,5,A,0.15625,540,8,0.014815,0.402439,0.597561,0.010492,0.31318,0.225621,Low QA Priority,radon+lizard,complete
src/commerce_platform/inventory/segment_004.py,InventoryContext,class,11,14,3,A,0.09375,540,8,0.014815,0.402439,0.597561,0.010492,0.31318,0.203746,Low QA Priority,radon,complete
src/commerce_platform/inventory/segment_004.py,__init__,function,12,14,2,A,0.0625,540,8,0.014815,0.402439,0.597561,0.010492,0.31318,0.192809,Low QA Priority,radon+lizard,complete
src/commerce_platform/inventory/segment_004.py,InventoryService12,class,17,25,2,A,0.0625,540,8,0.014815,0.402439,0.597561,0.010492,0.31318,0.192809,Low QA Priority,radon,complete
src/commerce_platform/inventory/segment_004.py,InventoryService13,class,27,35,2,A,0.0625,540,8,0.014815,0.402439,0.597561,0.010492,0.31318,0.192809,Low QA Priority,radon,complete
src/commerce_platform/inventory/segment_004.py,InventoryService14,class,37,45,2,A,0.0625,540,8,0.014815,0.402439,0.597561,0.010492,0.31318,0.192809,Low QA Priority,radon,complete
src/commerce_platform/inventory/segment_004.py,InventoryError,class,7,8,1,A,0.03125,540,8,0.014815,0.402439,0.597561,0.010492,0.31318,0.181871,Low QA Priority,radon,complete
src/commerce_platform/inventory/segment_004.py,__init__,function,20,22,1,A,0.03125,540,8,0.014815,0.402439,0.597561,0.010492,0.31318,0.181871,Low QA Priority,radon+lizard,complete
src/commerce_platform/inventory/segment_004.py,health_check,function,24,25,1,A,0.03125,540,8,0.014815,0.402439,0.597561,0.010492,0.31318,0.181871,Low QA Priority,radon+lizard,complete
src/commerce_platform/inventory/segment_004.py,__init__,function,30,32,1,A,0.03125,540,8,0.014815,0.402439,0.597561,0.010492,0.31318,0.181871,Low QA Priority,radon+lizard,complete
src/commerce_platform/inventory/segment_004.py,health_check,function,34,35,1,A,0.03125,540,8,0.014815,0.402439,0.597561,0.010492,0.31318,0.181871,Low QA Priority,radon+lizard,complete
src/commerce_platform/inventory/segment_004.py,__init__,function,40,42,1,A,0.03125,540,8,0.014815,0.402439,0.597561,0.010492,0.31318,0.181871,Low QA Priority,radon+lizard,complete
src/commerce_platform/inventory/segment_004.py,health_check,function,44,45,1,A,0.03125,540,8,0.014815,0.402439,0.597561,0.010492,0.31318,0.181871,Low QA Priority,radon+lizard,complete
src/commerce_platform/inventory/segment_005.py,process_15_3,function,155,223,32,E,1.0,540,8,0.014815,0.402439,0.597561,0.018896,0.564058,0.558565,High QA Priority,radon+lizard,complete
src/commerce_platform/inventory/segment_005.py,process_16_2,function,337,405,32,E,1.0,540,8,0.014815,0.402439,0.597561,0.018896,0.564058,0.558565,High QA Priority,radon+lizard,complete
src/commerce_platform/inventory/segment_005.py,process_17_1,function,519,587,32,E,1.0,540,8,0.014815,0.402439,0.597561,0.018896,0.564058,0.558565,High QA Priority,radon+lizard,complete
src/commerce_platform/inventory/segment_005.py,process_15_2,function,101,149,22,D,0.6875,540,8,0.014815,0.402439,0.597561,0.018896,0.564058,0.44919,Medium QA Priority,radon+lizard,complete
src/commerce_platform/inventory/segment_005.py,process_16_1,function,283,331,22,D,0.6875,540,8,0.014815,0.402439,0.597561,0.018896,0.564058,0.44919,Medium QA Priority,radon+lizard,complete
src/commerce_platform/inventory/segment_005.py,process_17_0,function,465,513,22,D,0.6875,540,8,0.014815,0.402439,0.597561,0.018896,0.564058,0.44919,Medium QA Priority,radon+lizard,complete
src/commerce_platform/inventory/segment_005.py,process_17_4,function,647,695,22,D,0.6875,540,8,0.014815,0.402439,0.597561,0.018896,0.564058,0.44919,Medium QA Priority,radon+lizard,complete
src/commerce_platform/inventory/segment_005.py,process_15_1,function,67,95,12,C,0.375,540,8,0.014815,0.402439,0.597561,0.018896,0.564058,0.339815,Medium QA Priority,radon+lizard,complete
src/commerce_platform/inventory/segment_005.py,process_16_0,function,249,277,12,C,0.375,540,8,0.014815,0.402439,0.597561,0.018896,0.564058,0.339815,Medium QA Priority,radon+lizard,complete
src/commerce_platform/inventory/segment_005.py,process_16_4,function,431,459,12,C,0.375,540,8,0.014815,0.402439,0.597561,0.018896,0.564058,0.339815,Medium QA Priority,radon+lizard,complete
src/commerce_platform/inventory/segment_005.py,process_17_3,function,613,641,12,C,0.375,540,8,0.014815,0.402439,0.597561,0.018896,0.564058,0.339815,Medium QA Priority,radon+lizard,complete
src/commerce_platform/inventory/segment_005.py,process_15_0,function,47,61,5,A,0.15625,540,8,0.014815,0.402439,0.597561,0.018896,0.564058,0.263253,Medium QA Priority,radon+lizard,complete
src/commerce_platform/inventory/segment_005.py,process_15_4,function,229,243,5,A,0.15625,540,8,0.014815,0.402439,0.597561,0.018896,0.564058,0.263253,Medium QA Priority,radon+lizard,complete
src/commerce_platform/inventory/segment_005.py,process_16_3,function,411,425,5,A,0.15625,540,8,0.014815,0.402439,0.597561,0.018896,0.564058,0.263253,Medium QA Priority,radon+lizard,complete
src/commerce_platform/inventory/segment_005.py,process_17_2,function,593,607,5,A,0.15625,540,8,0.014815,0.402439,0.597561,0.018896,0.564058,0.263253,Medium QA Priority,radon+lizard,complete
src/commerce_platform/inventory/segment_005.py,InventoryContext,class,11,14,3,A,0.09375,540,8,0.014815,0.402439,0.597561,0.018896,0.564058,0.241378,Low QA Priority,radon,complete
src/commerce_platform/inventory/segment_005.py,__init__,function,12,14,2,A,0.0625,540,8,0.014815,0.402439,0.597561,0.018896,0.564058,0.23044,Low QA Priority,radon+lizard,complete
src/commerce_platform/inventory/segment_005.py,InventoryService15,class,17,25,2,A,0.0625,540,8,0.014815,0.402439,0.597561,0.018896,0.564058,0.23044,Low QA Priority,radon,complete
src/commerce_platform/inventory/segment_005.py,InventoryService16,class,27,35,2,A,0.0625,540,8,0.014815,0.402439,0.597561,0.018896,0.564058,0.23044,Low QA Priority,radon,complete
src/commerce_platform/inventory/segment_005.py,InventoryService17,class,37,45,2,A,0.0625,540,8,0.014815,0.402439,0.597561,0.018896,0.564058,0.23044,Low QA Priority,radon,complete
src/commerce_platform/inventory/segment_005.py,InventoryError,class,7,8,1,A,0.03125,540,8,0.014815,0.402439,0.597561,0.018896,0.564058,0.219503,Low QA Priority,radon,complete
src/commerce_platform/inventory/segment_005.py,__init__,function,20,22,1,A,0.03125,540,8,0.014815,0.402439,0.597561,0.018896,0.564058,0.219503,Low QA Priority,radon+lizard,complete
src/commerce_platform/inventory/segment_005.py,health_check,function,24,25,1,A,0.03125,540,8,0.014815,0.402439,0.597561,0.018896,0.564058,0.219503,Low QA Priority,radon+lizard,complete
src/commerce_platform/inventory/segment_005.py,__init__,function,30,32,1,A,0.03125,540,8,0.014815,0.402439,0.597561,0.018896,0.564058,0.219503,Low QA Priority,radon+lizard,complete
src/commerce_platform/inventory/segment_005.py,health_check,function,34,35,1,A,0.03125,540,8,0.014815,0.402439,0.597561,0.018896,0.564058,0.219503,Low QA Priority,radon+lizard,complete
src/commerce_platform/inventory/segment_005.py,__init__,function,40,42,1,A,0.03125,540,8,0.014815,0.402439,0.597561,0.018896,0.564058,0.219503,Low QA Priority,radon+lizard,complete
src/commerce_platform/inventory/segment_005.py,health_check,function,44,45,1,A,0.03125,540,8,0.014815,0.402439,0.597561,0.018896,0.564058,0.219503,Low QA Priority,radon+lizard,complete
src/commerce_platform/inventory/segment_006.py,process_18_3,function,155,223,32,E,1.0,540,8,0.014815,0.402439,0.597561,0.022376,0.667945,0.574148,High QA Priority,radon+lizard,complete
src/commerce_platform/inventory/segment_006.py,process_19_2,function,337,405,32,E,1.0,540,8,0.014815,0.402439,0.597561,0.022376,0.667945,0.574148,High QA Priority,radon+lizard,complete
src/commerce_platform/inventory/segment_006.py,process_20_1,function,519,587,32,E,1.0,540,8,0.014815,0.402439,0.597561,0.022376,0.667945,0.574148,High QA Priority,radon+lizard,complete
src/commerce_platform/inventory/segment_006.py,process_18_2,function,101,149,22,D,0.6875,540,8,0.014815,0.402439,0.597561,0.022376,0.667945,0.464773,Medium QA Priority,radon+lizard,complete
src/commerce_platform/inventory/segment_006.py,process_19_1,function,283,331,22,D,0.6875,540,8,0.014815,0.402439,0.597561,0.022376,0.667945,0.464773,Medium QA Priority,radon+lizard,complete
src/commerce_platform/inventory/segment_006.py,process_20_0,function,465,513,22,D,0.6875,540,8,0.014815,0.402439,0.597561,0.022376,0.667945,0.464773,Medium QA Priority,radon+lizard,complete
src/commerce_platform/inventory/segment_006.py,process_20_4,function,647,695,22,D,0.6875,540,8,0.014815,0.402439,0.597561,0.022376,0.667945,0.464773,Medium QA Priority,radon+lizard,complete
src/commerce_platform/inventory/segment_006.py,process_18_1,function,67,95,12,C,0.375,540,8,0.014815,0.402439,0.597561,0.022376,0.667945,0.355398,Medium QA Priority,radon+lizard,complete
src/commerce_platform/inventory/segment_006.py,process_19_0,function,249,277,12,C,0.375,540,8,0.014815,0.402439,0.597561,0.022376,0.667945,0.355398,Medium QA Priority,radon+lizard,complete
src/commerce_platform/inventory/segment_006.py,process_19_4,function,431,459,12,C,0.375,540,8,0.014815,0.402439,0.597561,0.022376,0.667945,0.355398,Medium QA Priority,radon+lizard,complete
src/commerce_platform/inventory/segment_006.py,process_20_3,function,613,641,12,C,0.375,540,8,0.014815,0.402439,0.597561,0.022376,0.667945,0.355398,Medium QA Priority,radon+lizard,complete
src/commerce_platform/inventory/segment_006.py,process_18_0,function,47,61,5,A,0.15625,540,8,0.014815,0.402439,0.597561,0.022376,0.667945,0.278836,Medium QA Priority,radon+lizard,complete
src/commerce_platform/inventory/segment_006.py,process_18_4,function,229,243,5,A,0.15625,540,8,0.014815,0.402439,0.597561,0.022376,0.667945,0.278836,Medium QA Priority,radon+lizard,complete
src/commerce_platform/inventory/segment_006.py,process_19_3,function,411,425,5,A,0.15625,540,8,0.014815,0.402439,0.597561,0.022376,0.667945,0.278836,Medium QA Priority,radon+lizard,complete
src/commerce_platform/inventory/segment_006.py,process_20_2,function,593,607,5,A,0.15625,540,8,0.014815,0.402439,0.597561,0.022376,0.667945,0.278836,Medium QA Priority,radon+lizard,complete
src/commerce_platform/inventory/segment_006.py,InventoryContext,class,11,14,3,A,0.09375,540,8,0.014815,0.402439,0.597561,0.022376,0.667945,0.256961,Medium QA Priority,radon,complete
src/commerce_platform/inventory/segment_006.py,__init__,function,12,14,2,A,0.0625,540,8,0.014815,0.402439,0.597561,0.022376,0.667945,0.246023,Low QA Priority,radon+lizard,complete
src/commerce_platform/inventory/segment_006.py,InventoryService18,class,17,25,2,A,0.0625,540,8,0.014815,0.402439,0.597561,0.022376,0.667945,0.246023,Low QA Priority,radon,complete
src/commerce_platform/inventory/segment_006.py,InventoryService19,class,27,35,2,A,0.0625,540,8,0.014815,0.402439,0.597561,0.022376,0.667945,0.246023,Low QA Priority,radon,complete
src/commerce_platform/inventory/segment_006.py,InventoryService20,class,37,45,2,A,0.0625,540,8,0.014815,0.402439,0.597561,0.022376,0.667945,0.246023,Low QA Priority,radon,complete
src/commerce_platform/inventory/segment_006.py,InventoryError,class,7,8,1,A,0.03125,540,8,0.014815,0.402439,0.597561,0.022376,0.667945,0.235086,Low QA Priority,radon,complete
src/commerce_platform/inventory/segment_006.py,__init__,function,20,22,1,A,0.03125,540,8,0.014815,0.402439,0.597561,0.022376,0.667945,0.235086,Low QA Priority,radon+lizard,complete
src/commerce_platform/inventory/segment_006.py,health_check,function,24,25,1,A,0.03125,540,8,0.014815,0.402439,0.597561,0.022376,0.667945,0.235086,Low QA Priority,radon+lizard,complete
src/commerce_platform/inventory/segment_006.py,__init__,function,30,32,1,A,0.03125,540,8,0.014815,0.402439,0.597561,0.022376,0.667945,0.235086,Low QA Priority,radon+lizard,complete
src/commerce_platform/inventory/segment_006.py,health_check,function,34,35,1,A,0.03125,540,8,0.014815,0.402439,0.597561,0.022376,0.667945,0.235086,Low QA Priority,radon+lizard,complete
src/commerce_platform/inventory/segment_006.py,__init__,function,40,42,1,A,0.03125,540,8,0.014815,0.402439,0.597561,0.022376,0.667945,0.235086,Low QA Priority,radon+lizard,complete
src/commerce_platform/inventory/segment_006.py,health_check,function,44,45,1,A,0.03125,540,8,0.014815,0.402439,0.597561,0.022376,0.667945,0.235086,Low QA Priority,radon+lizard,complete
src/commerce_platform/notifications/segment_000.py,process_0_3,function,155,223,32,E,1.0,540,8,0.014815,0.402439,0.597561,0.033176,0.99034,0.622508,High QA Priority,radon+lizard,complete
src/commerce_platform/notifications/segment_000.py,process_1_2,function,337,405,32,E,1.0,540,8,0.014815,0.402439,0.597561,0.033176,0.99034,0.622508,High QA Priority,radon+lizard,complete
src/commerce_platform/notifications/segment_000.py,process_2_1,function,519,587,32,E,1.0,540,8,0.014815,0.402439,0.597561,0.033176,0.99034,0.622508,High QA Priority,radon+lizard,complete
src/commerce_platform/notifications/segment_000.py,process_0_2,function,101,149,22,D,0.6875,540,8,0.014815,0.402439,0.597561,0.033176,0.99034,0.513133,High QA Priority,radon+lizard,complete
src/commerce_platform/notifications/segment_000.py,process_1_1,function,283,331,22,D,0.6875,540,8,0.014815,0.402439,0.597561,0.033176,0.99034,0.513133,High QA Priority,radon+lizard,complete
src/commerce_platform/notifications/segment_000.py,process_2_0,function,465,513,22,D,0.6875,540,8,0.014815,0.402439,0.597561,0.033176,0.99034,0.513133,High QA Priority,radon+lizard,complete
src/commerce_platform/notifications/segment_000.py,process_2_4,function,647,695,22,D,0.6875,540,8,0.014815,0.402439,0.597561,0.033176,0.99034,0.513133,High QA Priority,radon+lizard,complete
src/commerce_platform/notifications/segment_000.py,process_0_1,function,67,95,12,C,0.375,540,8,0.014815,0.402439,0.597561,0.033176,0.99034,0.403758,Medium QA Priority,radon+lizard,complete
src/commerce_platform/notifications/segment_000.py,process_1_0,function,249,277,12,C,0.375,540,8,0.014815,0.402439,0.597561,0.033176,0.99034,0.403758,Medium QA Priority,radon+lizard,complete
src/commerce_platform/notifications/segment_000.py,process_1_4,function,431,459,12,C,0.375,540,8,0.014815,0.402439,0.597561,0.033176,0.99034,0.403758,Medium QA Priority,radon+lizard,complete
src/commerce_platform/notifications/segment_000.py,process_2_3,function,613,641,12,C,0.375,540,8,0.014815,0.402439,0.597561,0.033176,0.99034,0.403758,Medium QA Priority,radon+lizard,complete
src/commerce_platform/notifications/segment_000.py,process_0_0,function,47,61,5,A,0.15625,540,8,0.014815,0.402439,0.597561,0.033176,0.99034,0.327195,Medium QA Priority,radon+lizard,complete
src/commerce_platform/notifications/segment_000.py,process_0_4,function,229,243,5,A,0.15625,540,8,0.014815,0.402439,0.597561,0.033176,0.99034,0.327195,Medium QA Priority,radon+lizard,complete
src/commerce_platform/notifications/segment_000.py,process_1_3,function,411,425,5,A,0.15625,540,8,0.014815,0.402439,0.597561,0.033176,0.99034,0.327195,Medium QA Priority,radon+lizard,complete
src/commerce_platform/notifications/segment_000.py,process_2_2,function,593,607,5,A,0.15625,540,8,0.014815,0.402439,0.597561,0.033176,0.99034,0.327195,Medium QA Priority,radon+lizard,complete
src/commerce_platform/notifications/segment_000.py,NotificationsContext,class,11,14,3,A,0.09375,540,8,0.014815,0.402439,0.597561,0.033176,0.99034,0.30532,Medium QA Priority,radon,complete
